,Longitude,Latitude,Slope,Aspect,DEM,Sum PDD,Accumulated Snow,Accumulate Precipitation,Average Temperature,SWE
0,-119.566666666885,37.891666667147014,15.989725112915039,175.1555633544922,2745.08740234375,623.4550255537033,1377.3224165439606,1492.2990903519094,0.3565530572618757,0.012883561663329601
1,-119.558333333552,37.891666667147014,15.692044258117676,185.7696990966797,2737.42919921875,624.9950342178345,1389.8732271715999,1506.2240627966821,0.3621469867472746,0.016229748725891113
2,-119.55000000021899,37.891666667147014,12.958629608154297,216.65115356445312,2739.764892578125,639.4395344257355,1388.7290531471372,1515.0500569529831,0.4822041331505289,0.021791530773043633
3,-119.575000000218,37.883333333814015,18.04481315612793,151.72560119628906,2614.793212890625,749.6875369548798,1261.4805675595999,1477.2010748386383,1.3947878112598342,0.0018155022989958525
4,-119.566666666885,37.883333333814015,17.199134826660156,173.03720092773438,2572.796142578125,732.2695305347443,1267.7532274127007,1484.3900700956583,1.2968122839927674,0.0014573250664398074
5,-119.558333333552,37.883333333814015,15.116092681884766,202.1824951171875,2587.747802734375,705.5910342931747,1320.7577274292707,1497.7890671528876,1.1166592381438432,0.0010425407672300935
6,-119.55000000021899,37.883333333814015,16.82162857055664,241.41952514648438,2662.595947265625,657.0765365362167,1346.058900013566,1505.5670722275972,0.6885816814948101,0.029026472941040993
7,-119.54166666688599,37.883333333814015,18.637632369995117,257.9793395996094,2827.14794921875,545.5650259256363,1431.1052070632577,1524.9020445719361,-0.25085103219869187,0.1263321191072464
8,-119.575000000218,37.87500000048101,13.902754783630371,128.33596801757812,2542.672119140625,754.1620388031006,1209.6369042694569,1457.863081689924,1.4195613155559617,0.001261730445548892
9,-119.566666666885,37.87500000048101,9.356343269348145,170.66888427734375,2486.17431640625,838.4455371499062,1170.9248866587877,1465.074062936008,1.9292898727923022,0.0008449782617390156
10,-119.558333333552,37.87500000048101,12.387002944946289,230.16224670410156,2519.91748046875,780.194537460804,1188.227055579424,1480.8040682598948,1.586249047882703,7.381313480436802e-05
11,-119.55000000021899,37.87500000048101,18.640703201293945,244.4807891845703,2636.816162109375,650.8385328054428,1320.0248807370663,1499.525052189827,0.7094633029431713,0.002022487809881568
12,-119.54166666688599,37.87500000048101,20.29733657836914,233.6914825439453,2792.3955078125,546.8140234947205,1407.398238234222,1516.6640738770366,-0.27216736248561313,0.011723056435585022
13,-119.53333333355299,37.87500000048101,19.900300979614258,215.43209838867188,2877.384033203125,507.7790253162384,1470.5460421517491,1550.9380466155708,-0.5655347191557593,0.03940017521381378
14,-119.52500000021999,37.87500000048101,18.2372989654541,207.0741729736328,2947.142822265625,482.1610252857208,1539.2162381187081,1592.541073512286,-0.8212122917175293,0.11208414286375046
15,-119.575000000218,37.86666666714801,13.631962776184082,133.3766632080078,2494.2041015625,797.3650386929512,1146.3335660845041,1433.2650785520673,1.6932898754976233,9.14518313948065e-05
16,-119.566666666885,37.86666666714801,4.637509822845459,207.05947875976562,2423.9580078125,975.5070474147797,1063.4782175719738,1444.1930694058537,2.7075389081118058,0.00023759827308822423
17,-119.558333333552,37.86666666714801,11.05898666381836,268.6742858886719,2480.391845703125,872.9050413370132,1202.9767050892115,1466.763054765761,2.094657246677243,0.00019014505960512906
18,-119.55000000021899,37.86666666714801,12.542985916137695,254.5043487548828,2574.377685546875,658.835532784462,1311.1248931512237,1490.4790656417608,0.7886776033712893,0.00037332516512833536
19,-119.54166666688599,37.86666666714801,14.645101547241211,234.03221130371094,2653.7431640625,613.0505299568176,1351.8762287274003,1516.2260683998466,0.45449594137619953,0.006839344277977943
20,-119.53333333355299,37.86666666714801,14.607837677001953,233.2310028076172,2718.908203125,586.770528793335,1385.938729904592,1545.656069777906,0.2947000121583744,0.03265652060508728
21,-119.52500000021999,37.86666666714801,12.41417407989502,241.23764038085938,2788.45654296875,571.5055245161057,1453.8138807788491,1594.2610544003546,0.15078162392791436,0.0764441043138504
22,-119.51666666688699,37.86666666714801,9.9759521484375,251.52613830566406,2860.533447265625,530.0800231695175,1555.2185927331448,1652.1500954777002,-0.34348982499570263,0.1346922218799591
23,-119.583333333551,37.85833333381501,18.801353454589844,142.46774291992188,2475.06640625,843.9160350561142,1106.309879809618,1410.243063800037,1.9484572254881567,1.1711040315276477e-05
24,-119.575000000218,37.85833333381501,9.992837905883789,161.36305236816406,2388.62646484375,1019.8740491867065,1014.949726626277,1417.8250774592161,2.9961654514682534,0.00028205057606101036
25,-119.566666666885,37.85833333381501,11.031535148620605,274.67401123046875,2426.040283203125,954.9525410532951,1105.4262160360813,1438.8330611214042,2.5808123481516936,0.0006548215169459581
26,-119.558333333552,37.85833333381501,15.953088760375977,301.8153991699219,2559.1123046875,711.7800343036652,1290.183399103582,1468.2720736041665,1.146532703540763,0.00177075807005167
27,-119.55000000021899,37.85833333381501,12.034931182861328,321.47210693359375,2603.994140625,676.3610286712646,1321.2960571423173,1503.751062348485,0.9352102262633187,0.007355980109423399
28,-119.54166666688599,37.85833333381501,11.702384948730469,308.8323059082031,2628.064697265625,649.8615326881409,1345.1447168327868,1531.954054299742,0.7508265548822831,0.017519043758511543
29,-119.53333333355299,37.85833333381501,15.096120834350586,295.9784851074219,2749.171630859375,569.0985298156738,1428.6863865889609,1557.2670569904149,-0.04752856371354083,0.05605757236480713
30,-119.52500000021999,37.85833333381501,15.482415199279785,301.3381042480469,2870.083984375,503.74002408981323,1512.8184057958424,1600.63007613644,-0.5849347275130603,0.20568892359733582
31,-119.51666666688699,37.85833333381501,15.142576217651367,309.96136474609375,2952.559326171875,478.74502182006836,1605.1767439171672,1663.261080764234,-0.8284877854950574,0.47070586681365967
32,-119.50833333355399,37.85833333381501,10.907662391662598,322.641845703125,3028.41650390625,442.44451797008514,1669.584900289774,1716.0660683512688,-1.2214469963190506,0.6704114079475403
33,-119.458333333556,37.85833333381501,7.2671613693237305,292.8415832519531,2697.811279296875,756.183037519455,1213.0285604596138,1439.0580766424537,1.1970000597895407,0.02864735759794712
34,-119.600000000217,37.85000000048201,16.125274658203125,173.7622528076172,2456.050537109375,891.3345418274403,1078.3137022703886,1385.5790525078773,2.235798072450015,0.0
35,-119.591666666884,37.85000000048201,16.439146041870117,156.3290252685547,2458.215087890625,830.8860421776772,1088.4940399378538,1389.162051178515,1.8871694915148676,6.186057362356223e-06
36,-119.583333333551,37.85000000048201,12.788236618041992,144.22293090820312,2360.410400390625,1061.240046799183,944.1973833665252,1395.5240744575858,3.192859327671479,0.0002137938718078658
37,-119.575000000218,37.85000000048201,6.807814121246338,251.1131134033203,2330.09130859375,1174.6000528335571,783.2871977984905,1408.7570555955172,3.8212042438740634,0.0005501434789039195
38,-119.566666666885,37.85000000048201,18.75160789489746,283.3082580566406,2457.356689453125,899.6650431752205,1134.6592270992696,1436.271076966077,2.27401848325924,0.0005839334335178137
39,-119.558333333552,37.85000000048201,18.0871639251709,293.2034606933594,2628.884033203125,670.9755271673203,1313.8835634849966,1477.3600684814155,0.7458000078493235,0.008887897245585918
40,-119.55000000021899,37.85000000048201,13.730400085449219,320.0018615722656,2722.800048828125,616.2765283584595,1395.2140613421798,1519.841068200767,0.2958816358021327,0.043846696615219116
41,-119.54166666688599,37.85000000048201,15.21921443939209,327.9090576171875,2744.41455078125,600.2460265159607,1426.7007327117026,1554.8590707294643,0.21096530544514558,0.10821600258350372
42,-119.53333333355299,37.85000000048201,16.724477767944336,312.6199035644531,2806.89990234375,557.616029381752,1456.6058995947242,1575.7560704126954,-0.17973879405430385,0.21657906472682953
43,-119.52500000021999,37.85000000048201,15.13103199005127,302.579345703125,2898.2666015625,550.705026268959,1487.4795749112964,1610.9050799533725,-0.24221633356444688,0.34663090109825134
44,-119.51666666688699,37.85000000048201,10.615151405334473,293.07281494140625,3011.344970703125,477.3295214176178,1621.7684166245162,1666.9980854094028,-0.8821388186240683,0.49980223178863525
45,-119.50833333355399,37.85000000048201,2.3501367568969727,212.39349365234375,3086.545166015625,432.44052267074585,1658.3947327397764,1701.7630673013628,-1.3408490322074111,0.7564084529876709
46,-119.500000000221,37.85000000048201,14.628142356872559,128.43731689453125,3034.12158203125,442.8710241317749,1649.8975625485182,1693.5380646400154,-1.2251265827490359,0.48343363404273987
47,-119.491666666888,37.85000000048201,21.306901931762695,127.80460357666016,2883.397216796875,492.2100224494934,1558.52759744972,1660.7421018257737,-0.6781449522290911,0.07336458563804626
48,-119.483333333555,37.85000000048201,17.6694393157959,133.52120971679688,2760.77880859375,641.8600291013718,1467.469570569694,1602.6410739645362,0.5001877894206923,0.03333926945924759
49,-119.475000000222,37.85000000048201,13.827071189880371,128.18443298339844,2707.658935546875,663.8415327072144,1399.4312255941331,1534.0840652622283,0.6085183990244962,0.006139060016721487
50,-119.466666666889,37.85000000048201,4.828171730041504,177.05963134765625,2622.852783203125,755.264032125473,1268.173731520772,1473.4230714514852,1.265712294043327,0.004921771120280027
51,-119.458333333556,37.85000000048201,9.1765775680542,242.24050903320312,2727.759521484375,756.7985327243805,1207.6880493313074,1431.7440609447658,1.158997995269542,0.01820969395339489
52,-119.450000000223,37.85000000048201,5.988494396209717,152.1008758544922,2770.669921875,605.5105273723602,1294.8027218952775,1406.982059750706,0.14411224248457927,0.04532315209507942
53,-119.44166666688999,37.85000000048201,0.9231493473052979,137.6022186279297,2652.1181640625,710.714031457901,1228.2762077078223,1396.5190523937345,0.782473493108944,0.018774984404444695
54,-119.43333333355699,37.85000000048201,14.89880657196045,293.3788757324219,2708.132568359375,688.7285339832306,1238.5598821416497,1388.6070532947779,0.5345694352169426,0.03613058477640152
55,-119.62500000021599,37.84166666714901,7.927029132843018,161.13839721679688,2462.57470703125,896.6645449697971,1057.2652134746313,1369.8090594895184,2.267638903612993,2.0627679987228476e-05
56,-119.61666666688299,37.84166666714901,8.838510513305664,154.7054901123047,2442.21923828125,946.6735429763794,1039.1877138763666,1359.0990655981004,2.5261001118591855,0.0
57,-119.60833333355,37.84166666714901,10.833157539367676,145.04971313476562,2392.841796875,1011.4955567717552,969.9141981005669,1360.7250471636653,2.9101124149196003,0.0
58,-119.600000000217,37.84166666714901,11.608743667602539,163.85574340820312,2352.20849609375,1060.7050513029099,895.7210279852152,1367.7810516804457,3.211534851667832,0.0
59,-119.591666666884,37.84166666714901,10.6710786819458,162.63758850097656,2357.004638671875,991.5250508189201,1052.8340524882078,1375.1380619555712,2.8380858702319007,0.0001090091755031608
60,-119.583333333551,37.84166666714901,2.9817614555358887,205.45144653320312,2296.052490234375,1199.9795556664467,778.1763758957386,1388.392069235444,3.9512267207612797,0.0004823814088013023
61,-119.575000000218,37.84166666714901,14.82020378112793,290.9328308105469,2369.475341796875,1073.9035527706146,895.347540717572,1407.608062978834,3.2982613865210086,0.0005383265088312328
62,-119.566666666885,37.84166666714901,19.05089569091797,288.3786315917969,2517.89697265625,778.6660370826721,1182.3495429120958,1444.3940504603088,1.5556225236581296,0.0019814700353890657
63,-119.558333333552,37.84166666714901,17.118417739868164,280.8324279785156,2640.290771484375,688.8240329027176,1311.3527301736176,1491.2860732115805,0.9119939263986081,0.021180447190999985
64,-119.55000000021899,37.84166666714901,14.825248718261719,290.1495361328125,2755.49072265625,628.3040277957916,1410.566224962473,1537.8650624528527,0.3541367263210063,0.0937960222363472
65,-119.54166666688599,37.84166666714901,12.822728157043457,314.173828125,2842.71923828125,584.0645221471786,1455.137583900243,1574.1220873184502,0.022879556247166224,0.21547561883926392
66,-119.53333333355299,37.84166666714901,11.402064323425293,312.5439147949219,2902.428466796875,542.4805264472961,1492.8712285421789,1593.381064530462,-0.29993064500847644,0.3576087951660156
67,-119.52500000021999,37.84166666714901,6.358132839202881,275.08331298828125,2993.645263671875,441.4355218410492,1577.4160706065595,1616.137072827667,-1.274334762047748,0.5360819101333618
68,-119.51666666688699,37.84166666714901,10.371834754943848,187.46963500976562,3016.0322265625,426.53502225875854,1611.8594299070537,1651.8600980304182,-1.4092021105240802,0.49162447452545166
69,-119.50833333355399,37.84166666714901,18.882953643798828,166.15574645996094,3014.748779296875,427.69451904296875,1627.492730177939,1667.725064612925,-1.4005490380890515,0.2158118486404419
70,-119.500000000221,37.84166666714901,22.031007766723633,145.25070190429688,2922.8017578125,477.0305256843567,1578.3887282535434,1652.0710646547377,-0.9081326903129111,0.1075405403971672
71,-119.491666666888,37.84166666714901,19.602073669433594,131.69056701660156,2795.657958984375,520.6190237998962,1486.862217683345,1616.3580568954349,-0.32567145873089226,0.03638925775885582
72,-119.483333333555,37.84166666714901,13.892654418945312,131.85194396972656,2700.09228515625,664.7925304174423,1437.0763902552426,1571.6690611056983,0.692708178685636,0.0032285184133797884
73,-119.475000000222,37.84166666714901,11.167911529541016,133.3905792236328,2648.93896484375,751.8555351495743,1351.357895489782,1515.3310694210231,1.179736781606869,0.00027719454374164343
74,-119.466666666889,37.84166666714901,7.767828464508057,184.85595703125,2589.421875,798.8200376033783,1230.283054985106,1463.862063780427,1.500371502856819,0.004793256521224976
75,-119.458333333556,37.84166666714901,11.201685905456543,213.13111877441406,2667.071044921875,737.299032330513,1283.2923857979476,1422.9110569432378,1.054879636180644,0.01785285584628582
76,-119.450000000223,37.84166666714901,5.413593769073486,215.83026123046875,2643.067626953125,738.0850378274918,1233.647051218897,1403.4830592535436,0.9745123031188031,0.01776541955769062
77,-119.44166666688999,37.84166666714901,14.453432083129883,308.2394714355469,2663.65087890625,715.4555335044861,1240.5340489000082,1410.4060565717518,0.8289490057497608,0.044318314641714096
78,-119.43333333355699,37.84166666714901,23.237173080444336,316.135498046875,2818.431640625,614.1835279464722,1304.0118895694613,1420.7920618094504,0.15226735849769749,0.16142326593399048
79,-119.42500000022399,37.84166666714901,15.815044403076172,331.3616027832031,2915.607666015625,605.2590266466141,1314.3565630316734,1435.4010694660246,0.03216528576247546,0.2577466666698456
80,-119.64166666688199,37.833333333816014,14.183737754821777,86.43063354492188,2550.722412109375,811.7755357027054,1090.3207248449326,1405.9940698258579,1.7644919084042918,0.00170434033498168
81,-119.63333333354899,37.833333333816014,10.010220527648926,97.29975128173828,2451.76953125,941.1090427935123,1052.546210810542,1380.0820581316948,2.487057244534395,0.0008601039880886674
82,-119.62500000021599,37.833333333816014,6.599817752838135,131.66119384765625,2399.002197265625,988.4035497307777,1016.4645460247993,1360.6970549672842,2.761894010889287,0.0005335221067070961
83,-119.61666666688299,37.833333333816014,6.925394058227539,149.7214813232422,2403.58837890625,942.6305433511734,1029.8152144998312,1347.8510636724532,2.500185820886067,0.0
84,-119.60833333355,37.833333333816014,9.595300674438477,129.08590698242188,2366.96240234375,1028.729553937912,963.5050434321165,1350.6800576373935,3.020057302591752,0.0
85,-119.600000000217,37.833333333816014,7.972511291503906,144.14622497558594,2285.9306640625,1199.5845546722412,757.9597090482712,1356.3890649229288,3.9169777300893043,0.0
86,-119.591666666884,37.833333333816014,4.0842366218566895,214.83218383789062,2277.265869140625,1211.2390571832657,765.6986975818872,1370.6730563230813,3.9708144720719787,0.0
87,-119.583333333551,37.833333333816014,10.95068359375,289.7376403808594,2312.590087890625,1219.8310588002205,766.6817085333169,1389.111065004021,4.039092028141022,0.0
88,-119.575000000218,37.833333333816014,16.61621856689453,292.2026062011719,2453.400146484375,857.9660434126854,1091.8627211302519,1409.7070708684623,2.045945000405214,9.989695172407664e-06
89,-119.566666666885,37.833333333816014,13.432648658752441,279.7276306152344,2560.003173828125,736.1000357866287,1259.848714556545,1444.5720544718206,1.2813918999263219,8.579330460634083e-05
90,-119.558333333552,37.833333333816014,15.339265823364258,265.0979309082031,2642.24951171875,689.6955270767212,1323.8025519438088,1492.5880575068295,0.8984551154837317,0.01774604804813862
91,-119.55000000021899,37.833333333816014,17.71234130859375,266.88525390625,2776.581787109375,602.3785315752029,1417.0213929452002,1538.4180656410754,0.16130613258906773,0.09890545159578323
92,-119.54166666688599,37.833333333816014,9.111529350280762,262.5249938964844,2914.227294921875,476.721022605896,1533.3935650996864,1573.1000670976937,-0.9199510559743764,0.22271448373794556
93,-119.53333333355299,37.833333333816014,6.691286563873291,199.24513244628906,2922.195068359375,507.2215223312378,1540.8082407787442,1596.706075809896,-0.6399877815830465,0.24871031939983368
94,-119.52500000021999,37.833333333816014,14.31968879699707,170.28990173339844,2936.77978515625,506.13852310180664,1555.0887537635863,1610.7680902071297,-0.6580245100722021,0.1332024484872818
95,-119.51666666688699,37.833333333816014,22.08620262145996,160.3318328857422,2851.09619140625,576.8555250167847,1497.3395679146051,1625.1070724353194,-0.040373480076692544,0.0514804869890213
96,-119.50833333355399,37.833333333816014,23.38573455810547,165.95367431640625,2783.057373046875,580.5945280790329,1487.4285763762891,1626.0500845387578,0.11663672486130072,0.02501513436436653
97,-119.500000000221,37.833333333816014,18.61684226989746,160.94583129882812,2757.54296875,577.8250299692154,1474.835899092257,1611.6200709231198,0.16704084459616214,0.01782774180173874
98,-119.491666666888,37.833333333816014,13.485389709472656,139.6428985595703,2709.477783203125,616.861530661583,1420.9827279858291,1582.600066434592,0.4748857500601788,0.019336355850100517
99,-119.483333333555,37.833333333816014,11.589841842651367,127.2537612915039,2642.9541015625,744.7145403623581,1379.0427193455398,1547.4360594339669,1.1657980536927983,0.00038354218122549355
100,-119.475000000222,37.833333333816014,9.878643989562988,132.4334716796875,2589.51416015625,812.9085386991501,1263.0417386554182,1508.1530818901956,1.5939592565808978,0.0005349752027541399
101,-119.466666666889,37.833333333816014,5.5597381591796875,189.87075805664062,2540.189453125,830.4745341539383,1183.7529070451856,1468.2910871356726,1.6685163814194348,0.0008517621899954975
102,-119.458333333556,37.833333333816014,8.852602005004883,264.4759216308594,2570.5849609375,812.6300411224365,1234.8438793122768,1434.0310562998056,1.5295123375191981,0.0041307127103209496
103,-119.450000000223,37.833333333816014,17.575420379638672,300.2611999511719,2633.63525390625,776.9685370922089,1152.291401553899,1423.7140818499029,1.3139980303997896,0.05571877583861351
104,-119.44166666688999,37.833333333816014,25.371681213378906,308.8905944824219,2833.484619140625,642.904526591301,1322.3612442910671,1441.34808319062,0.36547144651412966,0.2300829142332077
105,-119.43333333355699,37.833333333816014,19.859996795654297,315.8468322753906,2991.739501953125,477.2955266237259,1361.8654020950198,1461.8120707161725,-0.7709673694201878,0.394027978181839
106,-119.42500000022399,37.833333333816014,9.620938301086426,347.3194580078125,3051.81982421875,414.09002125263214,1430.7090518027544,1484.918053649366,-1.3238898578955203,0.34293097257614136
107,-119.41666666689099,37.833333333816014,3.944938898086548,344.4402160644531,2999.444580078125,557.7040264606476,1351.8793815597892,1471.965052984655,-0.3146673703680233,0.1828898787498474
108,-119.64166666688199,37.82500000048301,13.51331901550293,77.6012191772461,2560.446533203125,819.1850451231003,1089.7527229487896,1410.0850714370608,1.8007980818651161,0.009796795435249805
109,-119.63333333354899,37.82500000048301,12.532119750976562,70.89511108398438,2483.494384765625,907.5845436453819,1060.4500498622656,1382.2830613292754,2.307024601649265,0.0084791025146842
110,-119.62500000021599,37.82500000048301,9.703023910522461,86.76712799072266,2388.592041015625,1011.1500527262688,967.0207092761993,1360.4980525188148,2.9087164878845213,0.0028347268234938383
111,-119.61666666688299,37.82500000048301,7.400321006774902,130.2003631591797,2343.582275390625,1087.7405517697334,874.6185468882322,1350.362074226141,3.3576756732804434,1.284427355585649e-07
112,-119.60833333355,37.82500000048301,9.356158256530762,132.4885711669922,2323.61083984375,1076.2395494282246,862.0427100807428,1343.8320650458336,3.294755259217048,4.536463620752329e-06
113,-119.600000000217,37.82500000048301,4.169119358062744,141.71298217773438,2244.889892578125,1195.5705558657646,773.1710252165794,1352.032037410885,3.912226707351451,7.955161891004536e-06
114,-119.591666666884,37.82500000048301,8.842534065246582,282.9925231933594,2272.991455078125,1186.4635605812073,778.2058685868979,1367.5040657706559,3.8570369323905633,0.0
115,-119.583333333551,37.82500000048301,15.268589973449707,290.1141357421875,2380.537353515625,965.560049533844,1062.7557173520327,1393.53406368196,2.680902188043205,0.0
116,-119.575000000218,37.82500000048301,11.87099838256836,283.849853515625,2495.062255859375,778.7350360155106,1156.9943963810802,1413.1200712546706,1.6091041423836532,0.00022518531477544457
117,-119.566666666885,37.82500000048301,8.247346878051758,253.53359985351562,2539.709716796875,768.9395370483398,1182.9058983512223,1442.9490836299956,1.5478980198198435,0.0017558981198817492
118,-119.558333333552,37.82500000048301,14.623164176940918,245.4980010986328,2600.292236328125,719.9295326471329,1299.5373757965863,1483.5260470546782,1.160591877966511,0.004242366645485163
119,-119.55000000021899,37.82500000048301,19.38348388671875,242.96438598632812,2739.05029296875,615.7845283746719,1402.190723195672,1523.3920595049858,0.2564530761874452,0.03016706183552742
120,-119.54166666688599,37.82500000048301,13.782320976257324,202.7718048095703,2860.806884765625,533.8450281620026,1466.9064161777496,1554.6330849900842,-0.42281225068228584,0.06323467940092087
121,-119.53333333355299,37.82500000048301,18.572935104370117,165.88047790527344,2815.209716796875,569.9795290231705,1461.5037127882242,1571.2900524139404,-0.09746529180176404,0.017428545281291008
122,-119.52500000021999,37.82500000048301,22.08656883239746,162.73385620117188,2790.339111328125,568.7305269241333,1467.6719083823264,1578.831081341952,-0.10201021311234455,0.024466654285788536
123,-119.51666666688699,37.82500000048301,20.337966918945312,157.7332000732422,2706.302734375,614.5555270910263,1408.0850651450455,1580.992070440203,0.4516653131465523,0.01857839711010456
124,-119.50833333355399,37.82500000048301,14.604080200195312,168.93417358398438,2653.47509765625,619.1910251379013,1391.0932375229895,1575.369079388678,0.5203346940935875,0.012119483202695847
125,-119.500000000221,37.82500000048301,10.574322700500488,179.4467010498047,2663.504638671875,606.2995339632034,1381.5705379620194,1564.072042837739,0.4667000381314025,0.013995935209095478
